application_id,job_title,company_name,location,employment_type,years_experience,remote_flag,skills_match_ratio,application_channel,day_of_week_applied,responded_within_7d
8723,GenAI Engineer,Helios Cloud,Boston MA,internship,7,1,0.2791,LI,4,0
8989,Cloud Engineer,Meridian Labs,Boston MA,full_time,6,1,0.257,vendor,5,0
7751,Frontend Developer,DataBridge Inc,Remote,full_time,8,1,0.359,vendor,5,0
7566,Frontend Developer,Meridian Labs,Boston MA,c2c,6,0,0.2772,company_site,4,0
6932,Platform Engineer,Vortex ML,Charlotte NC,full_time,5,1,0.3464,company_site,6,1
4202,LLM Engineer,Synthetix Labs,San Francisco CA,full_time,-1,,1.1,referral,5,0
9977,Frontend Developer,BlueSky Tech,Nashville TN,full_time,4,0,0.5701,linkedin,2,0
2228,LLM Engineer,CloudNine Systems,Chicago IL,full_time,5,1,0.6402,company_site,4,0
3521,ML Engineer,DataBridge Inc,Nashville TN,c2c,7,0,0.4408,referral,3,0
9563,Software Engineer,PinnacleAI,Remote,full_time,8,0,0.1267,company_site,5,0
1489,GenAI Engineer,TrueLayer AI,Raleigh NC,full_time,4,0,0.3967,referral,2,1
6714,GenAI Engineer,PinnacleAI,San Francisco CA,full_time,1,0,0.2654,company_site,4,0
9504,Full Stack Engineer,Quantum Drift,Chicago IL,contract,7,1,0.2369,vendor,0,0
109,AI Product Engineer,Nexus Data,Los Angeles CA,full_time,0,0,0.5442,linkedin,4,0
8861,AI Product Engineer,CoreLogic AI,Minneapolis MN,full_time,8,0,0.3188,linkedin,2,1
2819,Backend Developer,Prism Data,Minneapolis MN,c2c,2,1,0.2387,LINKEDIN,2,0
4923,Data Scientist,BlueSky Tech,Portland OR,full_time,2,1,0.376,vendor,3,0
7342,Backend Developer,PinnacleAI,Miami FL,c2c,4,1,0.1695,vendor,0,0
3334,ML Engineer,Stratus AI,Austin TX,full_time,,0,0.4488,company_site,0,0
8094,MLOps Engineer,PinnacleAI,New York NY,contract,6,0,0.4459,company_site,0,0
8330,Data Scientist,CoreLogic AI,Atlanta GA,contract,8,1,0.2674,company_site,6,0
3003,Senior AI Engineer,TrueLayer AI,Dallas TX,full_time,8,0,0.1056,vendor,5,0
4467,Cloud Engineer,Quantum Drift,Minneapolis MN,contract,0,1,0.3059,vendor,2,0
389,AI Product Engineer,Stratus AI,Remote,contract,2,1,0.1051,other,,0
1784,Full Stack Engineer,CoreLogic AI,New York NY,full_time,3,1,0.3677,linkedin,1,0
5333,ML Engineer,Stratus AI,Remote,full_time,6,0,0.1376,other,6,0
5550,Frontend Developer,Prism Data,Atlanta GA,c2c,2,1,0.6709,,6,0
4254,MLOps Engineer,TrueLayer AI,Miami FL,internship,3,1,1.5,companysite,1,0
2974,MLOps Engineer,Vertex Dynamics,Raleigh NC,full_time,4,1,0.5698,company_site,4,1
2927,Senior AI Engineer,Orion Systems,Austin TX,contract,3,0,0.3136,linkedin,5,0
1316,Software Engineer,Stratus AI,Chicago IL,full_time,2,1,0.3556,companysite,1,0
4396,ML Engineer,Infinex Analytics,Denver CO,c2c,3,1,0.0695,linkedin,2,0
9233,MLOps Engineer,CloudNine Systems,Dallas TX,full_time,4,0,0.6517,linkedin,6,0
8553,AI Product Engineer,Synthetix Labs,Minneapolis MN,c2c,,1,0.1329,linkedin,0,0
3468,AI Research Scientist,Synthetix Labs,Atlanta GA,contract,10,0,0.196,linkedin,0,
6120,Senior AI Engineer,CoreLogic AI,Raleigh NC,full_time,1,1,0.5652,referral,1,1
361,Software Engineer,Helios Cloud,Atlanta GA,full_time,3,1,,linkedin,6,0
6085,Frontend Developer,TrueLayer AI,Portland OR,full_time,3,1,0.3143,company_site,3,0
5287,Software Engineer,TrueLayer AI,Raleigh NC,full_time,3,1,0.3565,,5,0
3246,GenAI Engineer,Synthetix Labs,Nashville TN,contract,4,0,0.4034,linkedin,6,0
1878,GenAI Engineer,BlueSky Tech,Miami FL,full_time,3,0,0.1895,vendor,0,0
3953,Platform Engineer,Echo AI,San Francisco CA,c2c,5,1,0.3697,vendor,3,1
6833,Senior AI Engineer,ZenithSoft,Minneapolis MN,full_time,0,0,0.107,Linkedin ,0,0
7282,Platform Engineer,Quantum Drift,Nashville TN,full_time,4,0,0.1393,company_site,3,0
5366,AI Research Scientist,Synthetix Labs,Portland OR,contract,7,1,0.2989,other,2,0
374,Platform Engineer,PinnacleAI,Remote,full_time,8,1,0.5021,company_site,4,0
9963,ML Engineer,CloudNine Systems,Nashville TN,c2c,3,0,,vendor,0,0
7213,Platform Engineer,Infinex Analytics,Los Angeles CA,full_time,6,0,0.3017,company_site ,3,0
2651,Full Stack Engineer,Vertex Dynamics,Chicago IL,contract,5,0,0.2879,company_site,6,0
1483,Platform Engineer,Quantum Drift,Dallas TX,contract,2,1,0.3579,linkedin,3,0
2698,AI Product Engineer,Prism Data,Remote,internship,9,2,0.1165,linkedin,0,1
9899,Full Stack Engineer,Cascade Technologies,Atlanta GA,full_time,5,0,0.3557,vendor,6,1
417,Backend Developer,BlueSky Tech,Minneapolis MN,full_time,8,1,0.2109,linkedin,5,0
8274,GenAI Engineer,Infinex Analytics,Remote,contract,4,1,0.2806,linkedin,6,0
1497,Senior AI Engineer,Infinex Analytics,Remote,full_time,3,1,0.6458,linkedin,4,2
1480,MLOps Engineer,Helios Cloud,Miami FL,full_time,8,1,0.5451,company_site,3,0
6062,Data Scientist,CoreLogic AI,Los Angeles CA,contract,6,1,0.4223,linkedin,2,0
4538,GenAI Engineer,ZenithSoft,Phoenix AZ,contract,4,1,0.3698,company_site,5,0
1781,LLM Engineer,Meridian Labs,Los Angeles CA,contract,,1,0.4572,referral,1,
2406,Senior AI Engineer,Polaris Systems,Austin TX,full_time,2,1,0.3135,linkedin,,0
5263,GenAI Engineer,Synthetix Labs,Seattle WA,full_time,9,0,0.4017,other,0,
2390,AI Product Engineer,CloudNine Systems,Denver CO,full_time,4,1,0.3872,vendor,,0
8187,Platform Engineer,Cascade Technologies,Denver CO,full_time,1,1,0.5877,company_site,,0
2255,MLOps Engineer,Echo AI,Phoenix AZ,internship,4,1,0.4693,referral,6,1
8028,LLM Engineer,Quantum Drift,Nashville TN,full_time,2,0,0.6684,company_site,3,0
8376,Senior AI Engineer,DataBridge Inc,Boston MA,full_time,4,1,0.5426,referral,1,1
1517,Senior AI Engineer,Stratus AI,Phoenix AZ,full_time,7,0,0.1781,vendor,0,1
1598,Data Scientist,NovaTech AI,Austin TX,full_time,3,3,0.2109,company_site,1,0
8633,AI Research Scientist,TrueLayer AI,New York NY,full_time,3,1,0.1862,linkedin,4,0
3904,Data Engineer,NovaTech AI,Remote,full_time,3,0,0.6342,vendor,2,2
6221,MLOps Engineer,Meridian Labs,Los Angeles CA,full_time,4,1,0.0715,linkedin,6,0
1254,GenAI Engineer,Apex Neural,Nashville TN,c2c,5,0,0.0518,linkedin,4,0
5923,GenAI Engineer,Prism Data,Atlanta GA,contract,2,1,0.1701,linkedin,2,1
2738,Backend Developer,Vertex Dynamics,Phoenix AZ,full_time,3,1,0.0276,linkedin,3,0
6313,Full Stack Engineer,Stratus AI,Charlotte NC,internship,5,1,0.6774,linkedin,6,0
656,Data Scientist,Infinex Analytics,Denver CO,internship,7,1,0.3885,referral,3,1
7119,Platform Engineer,Polaris Systems,Raleigh NC,full_time,8,0,0.233,company_site,1,1
5762,ML Engineer,DataBridge Inc,Minneapolis MN,contract,-1,1,0.3751,linkedin,2,0
9526,LLM Engineer,Luminary AI,Raleigh NC,contract,5,1,0.1925,linkedin,0,0
8201,Data Engineer,Luminary AI,Miami FL,full_time,8,0,0.6264,other,2,1
8591,Cloud Engineer,Prism Data,Seattle WA,c2c,-2,3,0.2203,linkedin,1,0
6333,AI Research Scientist,Helios Cloud,Remote,full_time,6,1,0.1377,other,2,0
440,Full Stack Engineer,Luminary AI,Seattle WA,full_time,12,1,0.1309,company_site,0,0
2076,Data Scientist,Luminary AI,New York NY,contract,,1,0.4263,linkedin,5,0
9730,LLM Engineer,Meridian Labs,Charlotte NC,full_time,2,1,0.3158,LI,,0
8511,AI Product Engineer,Luminary AI,Remote,full_time,7,0,0.3572,company_site,4,0
1374,Frontend Developer,Synthetix Labs,Raleigh NC,internship,5,0,0.1984,linkedin,4,0
8627,Backend Developer,Infinex Analytics,Remote,full_time,2,0,0.4751,Other,6,0
4935,Platform Engineer,Prism Data,Nashville TN,c2c,0,1,0.2086,LI,4,1
3754,Data Engineer,Echo AI,Los Angeles CA,internship,7,1,0.4412,company_site,3,0
1955,AI Product Engineer,Nexus Data,Portland OR,full_time,5,1,0.3313,linkedin,6,1
7478,Backend Developer,Helios Cloud,Remote,full_time,3,0,0.3393,,1,0
4012,Senior AI Engineer,Apex Neural,Miami FL,full_time,1,0,0.4181,vendor,3,0
569,Platform Engineer,DataBridge Inc,Chicago IL,internship,3,0,0.4275,referral,1,1
9373,Backend Developer,Quantum Drift,Austin TX,c2c,1,0,0.147,company_site,4,2
9111,Platform Engineer,Infinex Analytics,Charlotte NC,contract,9,1,0.1373,referral,1,0
3296,MLOps Engineer,Echo AI,Miami FL,full_time,3,1,0.6128,vendor,3,0
6170,Data Scientist,Prism Data,San Francisco CA,contract,7,0,0.2816,linkedin,2,0
7455,Frontend Developer,Synthetix Labs,Remote,full_time,0,1,0.0929,other,4,1
9488,Full Stack Engineer,Helios Cloud,Raleigh NC,full_time,6,1,0.2447,LinkedIn,1,1
6683,Senior AI Engineer,NovaTech AI,Dallas TX,full_time,0,0,0.4026,Linkedin ,4,0
5419,GenAI Engineer,Cascade Technologies,Austin TX,full_time,8,0,0.4392,linkedin,3,0
9954,Frontend Developer,Polaris Systems,Seattle WA,c2c,5,1,0.2211,,0,0
3298,Data Engineer,Luminary AI,Remote,full_time,2,1,0.0632,linkedin,1,0
1077,Full Stack Engineer,CloudNine Systems,Seattle WA,internship,4,1,0.1529,vendor ,0,0
9829,Full Stack Engineer,DataBridge Inc,San Francisco CA,contract,4,0,0.1677,,0,1
6411,AI Product Engineer,DataBridge Inc,Raleigh NC,internship,3,1,-0.1,company_site ,4,
7707,Full Stack Engineer,Helios Cloud,Denver CO,full_time,8,1,0.5891,vendor,5,1
9897,GenAI Engineer,CoreLogic AI,Raleigh NC,full_time,3,0,0.1674,,3,0
4857,Data Scientist,Vertex Dynamics,Denver CO,full_time,6,1,0.2244,linkedin,2,0
6499,Software Engineer,Prism Data,San Francisco CA,contract,5,1,0.5153,company_site,8,0
15,AI Product Engineer,NovaTech AI,Minneapolis MN,c2c,5,,0.3182,other,2,0
9800,Cloud Engineer,Helios Cloud,Phoenix AZ,contract,4,0,0.1647,Other,5,0
2555,ML Engineer,CoreLogic AI,San Francisco CA,full_time,6,0,0.2129,LI,4,1
3711,ML Engineer,NovaTech AI,Portland OR,full_time,3,0,0.3312,company_site,2,0
2886,Senior AI Engineer,Cascade Technologies,Raleigh NC,full_time,4,2,0.5105,referral,-1,0
2761,AI Research Scientist,Luminary AI,Dallas TX,full_time,10,1,0.1045,vendor,5,0
9056,GenAI Engineer,Luminary AI,Denver CO,full_time,7,0,0.201,linkedin,5,0
1433,Platform Engineer,DataBridge Inc,Charlotte NC,full_time,5,1,0.3527,Vendor,3,0
8381,Senior AI Engineer,NovaTech AI,Dallas TX,full_time,6,0,0.5196,company_site,1,0
5093,GenAI Engineer,NovaTech AI,Charlotte NC,full_time,5,1,0.0794,company_site,1,0
334,Frontend Developer,Stratus AI,Remote,full_time,7,1,0.5213,linkedin,1,2
1459,Cloud Engineer,Vortex ML,Charlotte NC,full_time,9,1,0.1526,vendor,4,1
2535,Software Engineer,Meridian Labs,New York NY,c2c,7,1,0.3893,linkedin,5,0
1826,Data Engineer,Quantum Drift,Charlotte NC,full_time,6,1,0.2994,linkedin,6,0
7886,Software Engineer,NovaTech AI,New York NY,full_time,6,1,0.1993,linkedin,2,0
4624,GenAI Engineer,PinnacleAI,Remote,internship,4,1,0.0822,Vendor,6,0
7583,Platform Engineer,Synthetix Labs,Atlanta GA,full_time,5,1,0.1199,referral,3,0
264,AI Research Scientist,Quantum Drift,Miami FL,full_time,0,1,0.3418,vendor,1,0
1189,AI Research Scientist,Meridian Labs,Nashville TN,c2c,4,1,0.4408,linkedin,1,0
6770,AI Research Scientist,Helios Cloud,Phoenix AZ,full_time,10,1,0.2523,LinkedIn,2,0
2616,MLOps Engineer,Polaris Systems,New York NY,contract,7,0,0.0659,vendor,0,1
6865,Platform Engineer,Prism Data,Boston MA,c2c,4,0,0.4338,linkedin,0,1
1112,ML Engineer,Quantum Drift,Nashville TN,full_time,4,1,0.4588,company_site,1,0
3039,Software Engineer,PinnacleAI,Phoenix AZ,contract,0,1,0.0583,vendor,3,1
1942,AI Product Engineer,Orion Systems,San Francisco CA,full_time,0,0,0.1774,vendor,1,1
4983,MLOps Engineer,NovaTech AI,Portland OR,full_time,0,0,0.2574,company_site,6,0
8948,Cloud Engineer,Meridian Labs,Portland OR,c2c,9,1,0.2045,Linkedin ,5,
966,Data Engineer,Echo AI,Atlanta GA,contract,9,0,0.2231,vendor,6,1
8090,AI Research Scientist,Vertex Dynamics,Remote,full_time,7,1,0.0675,company_site,5,0
6307,MLOps Engineer,Helios Cloud,Boston MA,full_time,4,1,0.5899,vendor,3,0
3785,Frontend Developer,Cascade Technologies,Nashville TN,full_time,2,1,0.3578,vendor,0,0
5160,Software Engineer,CoreLogic AI,Seattle WA,contract,1,1,0.2622,LINKEDIN,4,0
851,Platform Engineer,Infinex Analytics,Minneapolis MN,full_time,6,1,0.1591,linkedin,,0
368,Backend Developer,CloudNine Systems,Dallas TX,full_time,4,0,0.1013,company_site,1,1
5816,Platform Engineer,Synthetix Labs,Boston MA,full_time,0,1,0.1158,vendor,4,0
511,MLOps Engineer,Vortex ML,Charlotte NC,full_time,8,2,0.2508,vendor,6,0
3699,LLM Engineer,Stratus AI,San Francisco CA,c2c,0,0,0.3532,linkedin,2,0
4191,AI Research Scientist,Quantum Drift,Austin TX,c2c,8,1,0.2715,other,8,1
7819,Frontend Developer,TrueLayer AI,Remote,contract,10,1,0.1345,vendor,5,0
7375,AI Research Scientist,Meridian Labs,Nashville TN,full_time,0,1,0.6602,linkedin,4,1
8180,Backend Developer,Vortex ML,Austin TX,full_time,9,1,0.7535,company_site,3,1
648,Data Scientist,Polaris Systems,Remote,full_time,2,0,0.1807,linkedin,3,0
6312,Data Engineer,Nexus Data,Raleigh NC,full_time,3,1,0.2126,companysite,5,1
7543,Data Scientist,PinnacleAI,Raleigh NC,full_time,6,1,0.1875,referral,1,1
7473,Data Engineer,DataBridge Inc,Atlanta GA,contract,6,0,0.2223,Vendor,5,1
6111,Frontend Developer,Vertex Dynamics,Charlotte NC,full_time,5,,0.5935,linkedin,2,0
6609,Cloud Engineer,ZenithSoft,Dallas TX,c2c,3,0,0.2801,company_site,3,0
9229,MLOps Engineer,Cascade Technologies,Denver CO,contract,6,1,0.4363,linkedin,0,0
4961,Senior AI Engineer,BlueSky Tech,Raleigh NC,contract,0,1,0.1806,referral,2,0
8135,Data Engineer,Nexus Data,Boston MA,full_time,10,1,0.2229,linkedin,1,0
9799,Cloud Engineer,Nexus Data,Charlotte NC,full_time,,1,0.5493,linkedin,2,1
7260,ML Engineer,Quantum Drift,Remote,contract,7,1,0.4801,other,6,0
6075,Platform Engineer,CoreLogic AI,Dallas TX,contract,4,0,0.2526,company_site,0,0
6006,Data Engineer,CloudNine Systems,Atlanta GA,full_time,6,0,0.3522,company_site,3,1
2911,ML Engineer,Nexus Data,Miami FL,full_time,7,1,0.4598,other,6,0
9176,AI Product Engineer,Helios Cloud,Raleigh NC,full_time,1,1,0.123,linkedin,0,0
102,Data Scientist,ZenithSoft,Phoenix AZ,contract,6,1,0.0662,Other,1,0
3034,Full Stack Engineer,Orion Systems,Nashville TN,full_time,3,0,0.5796,company_site,1,1
9617,AI Research Scientist,CoreLogic AI,Portland OR,full_time,0,0,0.6003,company_site,4,0
304,Data Engineer,Cascade Technologies,Austin TX,internship,7,1,0.316,company_site,6,0
77,LLM Engineer,Stratus AI,New York NY,full_time,9,0,0.4331,vendor,1,1
1916,Platform Engineer,Prism Data,Atlanta GA,contract,4,0,0.2524,vendor,3,0
8352,AI Research Scientist,DataBridge Inc,Nashville TN,c2c,2,,0.2447,linkedin,2,0
9098,Full Stack Engineer,PinnacleAI,Austin TX,full_time,5,0,0.5017,vendor,0,0
3861,AI Research Scientist,Meridian Labs,Phoenix AZ,full_time,6,1,0.2209,company_site,1,0
734,LLM Engineer,BlueSky Tech,Atlanta GA,full_time,8,0,0.0833,vendor,0,1
5504,Frontend Developer,TrueLayer AI,Boston MA,full_time,3,1,0.032,linkedin,1,0
1594,Senior AI Engineer,ZenithSoft,Raleigh NC,full_time,5,0,0.2948,company_site,8,0
2418,Senior AI Engineer,ZenithSoft,Atlanta GA,full_time,4,0,0.3221,linkedin,1,0
9238,Senior AI Engineer,Vertex Dynamics,Chicago IL,full_time,0,0,0.3582,company_site,1,0
3101,Frontend Developer,Vortex ML,Miami FL,full_time,2,1,0.378,Linkedin ,5,0
7289,LLM Engineer,Orion Systems,Seattle WA,full_time,8,1,0.1368,linkedin,2,
347,AI Product Engineer,Helios Cloud,Charlotte NC,full_time,,1,0.449,referral,5,
1684,AI Product Engineer,TrueLayer AI,Seattle WA,contract,10,1,0.3738,vendor,4,0
5228,GenAI Engineer,Stratus AI,Boston MA,c2c,3,1,0.5337,vendor,1,0
2817,AI Product Engineer,Stratus AI,San Francisco CA,c2c,6,0,0.3869,linkedin,8,0
1085,Frontend Developer,Polaris Systems,Dallas TX,full_time,4,0,0.3892,linkedin,4,0
6474,MLOps Engineer,Infinex Analytics,Portland OR,full_time,5,1,0.3817,linkedin,0,0
8807,Frontend Developer,PinnacleAI,Remote,contract,0,1,0.5488,Referral,1,0
7413,AI Product Engineer,Vertex Dynamics,Denver CO,c2c,1,1,0.5838,vendor ,6,1
5730,Frontend Developer,PinnacleAI,Phoenix AZ,full_time,2,1,0.6993,vendor,5,1
3291,AI Product Engineer,Helios Cloud,Minneapolis MN,full_time,0,1,0.2905,linkedin,4,0
4,AI Research Scientist,Vortex ML,Minneapolis MN,contract,0,3,0.3981,other,4,1
3111,Backend Developer,Helios Cloud,Seattle WA,c2c,2,0,0.3269,,0,1
9119,Software Engineer,Orion Systems,Seattle WA,full_time,1,0,0.2156,referral,-1,0
1577,Cloud Engineer,Quantum Drift,Austin TX,c2c,2,0,0.5491,linkedin,1,0
7823,Data Engineer,Quantum Drift,Los Angeles CA,contract,1,1,0.393,vendor,4,0
6803,Platform Engineer,CloudNine Systems,Nashville TN,contract,6,1,0.3705,linkedin,3,0
2996,Data Scientist,PinnacleAI,San Francisco CA,c2c,4,1,0.2666,linkedin,3,0
291,AI Research Scientist,CoreLogic AI,Remote,full_time,0,,0.2266,other,3,0
2969,Data Engineer,Vortex ML,Charlotte NC,contract,4,1,0.3077,linkedin,2,0
591,Data Engineer,Cascade Technologies,Austin TX,c2c,7,0,0.0671,company_site,0,0
3134,Full Stack Engineer,Meridian Labs,Miami FL,c2c,6,1,0.3079,linkedin,4,0
2834,Cloud Engineer,Apex Neural,Minneapolis MN,c2c,2,1,0.1088,company_site,3,0
3993,Data Engineer,Apex Neural,Seattle WA,contract,2,1,0.596,linkedin,0,0
6226,Data Engineer,Orion Systems,Remote,full_time,3,0,0.376,company_site,5,0
5091,Full Stack Engineer,Helios Cloud,Atlanta GA,full_time,9,0,0.4446,referral,0,0
8009,Cloud Engineer,Stratus AI,Atlanta GA,full_time,5,1,0.1741,vendor,6,0
4490,Frontend Developer,Quantum Drift,Phoenix AZ,full_time,1,0,0.2995,vendor,2,0
1108,ML Engineer,DataBridge Inc,Miami FL,contract,12,0,0.1941,linkedin,4,0
6994,Platform Engineer,Infinex Analytics,Austin TX,full_time,8,0,0.9019,vendor,2,0
4830,Frontend Developer,ZenithSoft,San Francisco CA,contract,7,1,0.5453,linkedin,1,0
8166,LLM Engineer,Synthetix Labs,Chicago IL,full_time,,1,0.2083,company_site,3,1
4594,GenAI Engineer,Cascade Technologies,Phoenix AZ,full_time,6,1,0.5499,Referral,2,0
4023,Software Engineer,Orion Systems,Raleigh NC,full_time,5,0,0.1975,company_site,2,0
5425,LLM Engineer,Nexus Data,Denver CO,full_time,0,0,0.483,referral,1,1
6181,Full Stack Engineer,Synthetix Labs,Chicago IL,c2c,1,0,0.4064,LINKEDIN,4,0
136,Full Stack Engineer,DataBridge Inc,Denver CO,full_time,0,0,,linkedin,1,0
3061,Data Engineer,DataBridge Inc,Chicago IL,full_time,4,0,0.3677,company_site,5,
6444,Full Stack Engineer,Prism Data,Remote,full_time,6,1,0.5601,company_site,0,0
4829,GenAI Engineer,Vertex Dynamics,Remote,full_time,2,0,0.3933,linkedin,4,1
3856,GenAI Engineer,BlueSky Tech,Raleigh NC,full_time,3,1,0.3764,vendor,5,1
4408,Platform Engineer,Helios Cloud,Seattle WA,full_time,4,0,0.0806,other,3,0
3275,Software Engineer,Orion Systems,Remote,contract,6,1,0.2502,linkedin,3,0
9937,LLM Engineer,Apex Neural,San Francisco CA,full_time,10,0,0.1828,company_site,8,2
714,GenAI Engineer,Polaris Systems,Atlanta GA,full_time,3,1,0.1788,company_site,3,0
4253,Backend Developer,Cascade Technologies,Remote,c2c,3,,0.2693,vendor,2,0
8461,Platform Engineer,ZenithSoft,Minneapolis MN,contract,5,1,0.3657,other,6,0
2524,MLOps Engineer,Apex Neural,San Francisco CA,contract,0,0,0.144,linkedin,5,0
5615,Frontend Developer,CoreLogic AI,Chicago IL,contract,4,0,0.561,linkedin,0,0
2200,Senior AI Engineer,Polaris Systems,Phoenix AZ,contract,4,3,0.1117,linkedin,5,0
624,Frontend Developer,Meridian Labs,Denver CO,full_time,4,0,0.5584,company_site,0,0
3579,Software Engineer,BlueSky Tech,Remote,full_time,6,1,0.2541,company_site,4,0
796,ML Engineer,Meridian Labs,Remote,internship,3,0,0.2385,vendor,5,0
1689,ML Engineer,Prism Data,Boston MA,contract,0,1,0.1233,company_site,0,0
331,Data Engineer,BlueSky Tech,Chicago IL,full_time,1,1,0.3311,company_site,4,0
2376,Senior AI Engineer,Synthetix Labs,Charlotte NC,c2c,2,0,0.3139,Referral,0,0
5732,Frontend Developer,Nexus Data,Remote,full_time,99,1,0.47,linkedin,3,0
4909,GenAI Engineer,ZenithSoft,Minneapolis MN,c2c,1,0,0.2094,company_site,0,0
1200,Full Stack Engineer,Stratus AI,Charlotte NC,c2c,5,1,0.0802,vendor,0,1
5922,Frontend Developer,Synthetix Labs,Remote,c2c,4,1,0.3972,company_site,1,0
3208,Software Engineer,PinnacleAI,Nashville TN,full_time,1,0,0.7597,company_site,3,0
4113,Frontend Developer,Vortex ML,Denver CO,full_time,5,1,0.2493,other,5,1
3315,GenAI Engineer,Polaris Systems,Remote,full_time,6,,0.3052,linkedin,5,0
4975,Platform Engineer,Synthetix Labs,Remote,full_time,5,0,0.1017,linkedin,6,0
5690,MLOps Engineer,ZenithSoft,Minneapolis MN,contract,99,0,1.5,,5,0
1319,Software Engineer,Echo AI,Portland OR,c2c,1,1,0.2373,referral,2,0
5112,AI Product Engineer,Cascade Technologies,Remote,full_time,4,0,0.493,Other,5,1
3025,Platform Engineer,PinnacleAI,Raleigh NC,c2c,0,1,0.2149,vendor,0,0
3772,Software Engineer,Prism Data,Minneapolis MN,c2c,2,0,0.4749,company_site,2,0
6619,Software Engineer,Vertex Dynamics,Portland OR,full_time,2,0,0.2966,referral,5,0
2125,MLOps Engineer,BlueSky Tech,Austin TX,full_time,5,1,0.4048,vendor,6,0
2226,MLOps Engineer,Cascade Technologies,Dallas TX,contract,2,,0.1496,vendor,6,0
3498,Software Engineer,Synthetix Labs,New York NY,full_time,6,0,0.3797,referral,4,0
8849,Software Engineer,Vertex Dynamics,Chicago IL,internship,3,1,0.2605,referral,0,1
6200,Data Engineer,Luminary AI,Atlanta GA,contract,0,1,0.3888,LI,3,1
2841,Cloud Engineer,Infinex Analytics,Charlotte NC,contract,7,1,0.2534,vendor,0,0
3661,GenAI Engineer,Luminary AI,Atlanta GA,internship,5,1,0.1962,LinkedIn,3,0
3544,Software Engineer,NovaTech AI,Remote,full_time,3,1,0.643,company_site,2,0
3616,MLOps Engineer,Echo AI,Los Angeles CA,full_time,7,,0.6522,other,5,1
6324,Full Stack Engineer,Synthetix Labs,Portland OR,full_time,2,1,0.0278,company_site,5,0
4285,Senior AI Engineer,Vertex Dynamics,Denver CO,c2c,2,1,0.7017,linkedin,6,0
2488,Platform Engineer,Stratus AI,Remote,full_time,4,1,0.0551,referral,6,0
1403,Frontend Developer,Orion Systems,Phoenix AZ,contract,6,1,0.7177,company_site,5,1
6670,Senior AI Engineer,Nexus Data,Atlanta GA,full_time,2,,0.2922,company_site,3,0
7217,Full Stack Engineer,Stratus AI,Remote,full_time,4,0,0.0662,vendor,7,1
